customer_tweet_id,customer_message,intent,predicted_intent,intent_confidence,escalation,predicted_escalation,best_similarity,draft_reply,reply_word_count,generic_reply,customer_reply_word_overlap
1752938.0,@sprintcare Lauren was good to work with. Bright spot in this whole experience.,General Complaint / Other,General Complaint / Other,0.4576686729532101,Human,Auto,0.2875682730285883,@448469 Thank you for reaching out to us Alejandra. Are you in need of assistance today? Please let us know. -MH,21,False,0.0
2097820.0,@115714 really disappointed me today. How are you gonna tell me I have iPhone forever then turn around and say I can’t upgrade till 2018? Like WTF,Network / Connectivity,Order / Upgrade / iPhone,0.8287098060927603,Human,Auto,0.3724900359958793,@369598 Hello! Thank you for contacting us. That will depend of the length of your agreement. Please send us a DM for more info. -R.S. https://t.co/rMApsV8PQY,26,True,0.0
1358353.0,@115714 iPhoneX in the cart multiple times and website continues to crash me out. Ugh. #iPhoneX,Website / App Issue,Website / App Issue,0.8359511903525724,Human,Auto,0.4114167020669626,@433834 Hello there! Were you able to checkout? -JR,9,False,0.0
1327235.0,@sprintcare Nope I can order now with a 5-6 week wait. I can’t believe that my carrier was the reason why I couldn’t preorder a phone.,Device / Technical Issue,Order / Upgrade / iPhone,0.9220004916279874,Human,Auto,0.491166719568499,@155339 That'd be awesome! We would love for you to join our family. Feel free to ask if you have any questions for us. :) - WR,27,False,0.077
1332983.0,"@428354 @sprintcare Okay, cool. Good to know 👍🏾",Network / Connectivity,General Complaint / Other,0.5684630659110115,Human,Auto,0.620031405241852,@313289 Get started here: https://t.co/tBRyTTKIHT Conversation will be continued in your secured web browser. -FR,15,False,0.0
1123270.0,@sprintcare @380508 Plus if they’re still doing the refer a friend program...I think we both get 💰if you switch 🤣🤑,Network / Connectivity,Cancellation / Switching / Retention,0.7860049117148334,Human,Human,0.2775498365665725,@681193 Thank you for the update. -Felicia R,8,False,0.0
1082014.0,@115714 am I due for an upgrade ? Phone cracked this morning I need the 8,Billing / Payment,Order / Upgrade / iPhone,0.9460500753164126,Human,Auto,0.5974372782757785,@191076 Hey! Having questions about upgrades? Please feel free to give us a DM with them or visit: https://t.co/ezqCXGDhMl to confirm your upgrade options and eligibility! - FL https://t.co/rMApsV8PQY,29,False,0.167
90767.0,"@sprintcare For about three days now, this location (North Fort Hood) sees huge amounts of traffic since it is the sole location for all deploying National Guard members for the entire country. Speeds get very slow during peak hours. And remain slow during low hours.",Network / Connectivity,Network / Connectivity,0.2348921054955575,Human,Human,0.2107733028015842,"@327879 We'd love to assist you with this, however, our Team from Order Support of Telesales is actually handling orders. Please give them a call at (866)-789-8292 Monday - Sunday: 8:00 AM - 8:00 PM or chat with them 24/7 here: https://t.co/O1mkYIdKu5 -S M",44,False,0.036
2589954.0,@115714 do y'all still allow text to come through when someone is on block.? 🤔,General Complaint / Other,General Complaint / Other,0.361517927828748,Human,Human,0.368265731978084,"@558931 Hey there! Your comment is concerning to us. Please, send us a DM with a brief description of this situation to further assistance - LM",26,True,0.0
1633967.0,"@499873 @115714 They have been super helpful all day. It’s more of “someone else help my parents, please”",Customer Service Issue,Customer Service Issue,0.7241389616828506,Human,Auto,0.4564045083827613,"@507741 Hey Bert, how are you? What is going on? How can we help today? Ange L",17,True,0.091
2065147.0,@115714 how you gunna text me saying you're going to reduce my data speed when I got UNLIMITED !! Y'all just lost a customer,Order / Upgrade / iPhone,Network / Connectivity,0.4980297191471003,Human,Auto,0.4738239922432196,@314956 We saw that our agent advised you in regards to your issue. We ask that you return to the secure forum to view the reply. -JJ,27,False,0.0
1085780.0,@sprintcare I tried that just now ... no improvement,Order / Upgrade / iPhone,Customer Service Issue,0.2558257222105366,Human,Human,0.4894495142655941,"@434075 This situation concerns us. Please, feel free to send us a Direct Message, so that we can further assist you. - FS",23,False,0.2
667430.0,"@115714 disengaged employee didn’t make the change like she said she did.
I called customer service and they don’t want to fix their mistake. Why should I pay for your employees incompetence?!
Why should I get punished? I’M GOING TO THE MEDIA WITH THIS. 

Your company is a joke!!",Network / Connectivity,Billing / Payment,0.6581176588806316,Human,Human,0.9490841044473268,"@279071 I hate to hear a valuable customer like you is having issues with a store, please send us a direct message for assistance or kindly return to the store so they can assist you there.",36,False,0.16
1215201.0,@sprintcare fix your website https://t.co/2WJi1G09ZL,Billing / Payment,Website / App Issue,0.9223324597716676,Human,Auto,0.4446315706258971,@267956 Hey there! What seems to be the issue? What you getting any error message? - LP,17,False,0.0
1944036.0,@577947 @115911 i wanna go bak to @115911 cuz @115714 is doing me no good at all man smh,Order / Upgrade / iPhone,General Complaint / Other,0.5087653410609542,Human,Auto,0.4194712054378092,@430043 Hey there! Are you still having issues preordering the device? -SA,12,False,0.0
2957223.0,"@115714 out here making me feel like i’m 15 years old needing a fuckin signed permission slip to get off a plan. all this work just to pay my own bill? lol SEE YAAAA, switching today and putting you on blast for this stupid process forever 😂🖕🏻don’t @ me lol https://t.co/2o0VyEsE6T",Billing / Payment,Billing / Payment,0.8129789178598265,Human,Human,0.2571007484855746,@175499 Hello! Need assistance with hotspot service? Pls provide us a brief description. -VS,14,False,0.0
2556097.0,@725746 @115714 Bitch for them to think it was cool to take 670 out my account,Billing / Payment,General Complaint / Other,0.4030602184363429,Human,Human,0.3449109496295235,"@139047 Let's work together to get this fixed. Is the issue related to voice, text or data? Does it happen in one or multiple locations? Is the issue impacting anyone else in your household or around you? - AP",39,False,0.0
967527.0,@115714 Why can’t you just close my account? All I have left on it is an arrive I’m not using. I’m not paying for service I am not using!,Cancellation / Switching / Retention,Billing / Payment,0.6946361931174565,Human,Human,0.2663036042882216,@194399 Thanks for reaching out. What questions do you have? - WE,12,True,0.111
773250.0,@sprintcare @116447 @115725 we’d like to thank Paul at the SSF store in CA for helping us make the move https://t.co/kxTlK8nCok,General Complaint / Other,Customer Service Issue,0.6647342854675965,Human,Auto,0.3693143703566035,@419570 @116447 Team @116447 will be more than happy to assist.  Please DM your contact information.,16,False,0.0
928827.0,@41013 @sprintcare Yea my shit so slow shit pitiful,Network / Connectivity,General Complaint / Other,0.349937788361349,Human,Human,0.5001286428452069,"@319522 Please follow us on twitter, so that we can continue to assist you. -JC",15,False,0.0
740879.0,@sprintcare Who do I report security issues to? Your security e-mail address apparently doesn't exist... https://t.co/hulUU3X7Ql,Customer Service Issue,Website / App Issue,0.4874410666851134,Auto,Auto,0.5705699932959059,"@155345 We completely understand your concern, when account is lock just wait 15 minutes and try again. -JM",18,False,0.083
2702871.0,"I see everybody getting they iPhone X, where is mine @115714",Order / Upgrade / iPhone,Order / Upgrade / iPhone,0.8289486919256205,Human,Auto,0.4912399797314724,@208203 Hey there! May you send us a DM with details so we can further assist you. - LP,19,True,0.0
2161328.0,@115714 I opened my current account as “building credit”. How do I go about upgrading to the “good credit” since it is now.. where do I change that crest option so I don’t have to put a down payment for a new phone?,Billing / Payment,Billing / Payment,0.9606260731691312,Human,Human,0.271224837824527,@794776 we hate to hear you having issues with our customer service. Is there something I can help you with today?,21,False,0.0
823810.0,@sprintcare Is it under construction or what. My phone just broke and if it keeps going this freaking way I’m looking elsewhere,Customer Service Issue,Device / Technical Issue,0.5621243654749714,Human,Auto,0.3307616964020701,"@238327 This situation concerns us. Please, feel free to send us a Direct Message, so that we can further assist you. - FS",23,False,0.077
1091997.0,Why am I just now receiving  messages from 4:00pm ???This isn't okay @sprintcare,Billing / Payment,General Complaint / Other,0.3532084801802244,Human,Human,0.3831904766772614,"@163231 Please send me a Direct Message, so that I can further assist you. -MC",15,False,0.0
1508291.0,@115714 Hey what's the 4:44,Network / Connectivity,General Complaint / Other,0.487170351040405,Human,Auto,0.509017855374938,"@156502 Hi there! Thanks for reaching out. What questions do you have? Please send us a Direct Message, so that we can further assist you. -S M",27,True,1.0
1907165.0,"Hey @246638 como me puedo cambiar con ustedes, tengo 3 meses que @115714 no me da buen servicio y como se ve..voy por otro mes más!!!",Network / Connectivity,General Complaint / Other,0.6011638676372472,Human,Auto,0.2730730674111808,"@387505 Hasta ahora, el credito que Sprint otorga es el que usted recibió. No tenemos en este momento más informaciones. CA",21,False,0.0
38405.0,"If I wanted a paperweight I’d go to staples and buy one for the low. Wtf am I paying @115714 for, with their “reliable” service🙄",Network / Connectivity,Billing / Payment,0.7489910833747554,Human,Human,0.442792711170986,"@307655 Allow us to help! Please send us a Direct Message, so that we can further assist you. -JD",19,False,0.0
489811.0,"@sprintcare Switched over to Sprint last month, and to my surprise I am already being double charged for a device activation and still not seeing my AutoPay and 50% off Galaxy S8 Flex lease discounts... Great.",Website / App Issue,Billing / Payment,0.5843691218720145,Human,Human,0.2613016854193764,@550562 @550562 - Are you using a third party messaging application to receive message -LG,15,False,0.0
1036047.0,@365063 @115714 Lol you should. That reception is whack,Cancellation / Switching / Retention,General Complaint / Other,0.5888281344973675,Human,Auto,0.668183326466632,@464566 Oh No! Can you please let us know what is the cause in which led to your feedback? -TC,20,False,0.0
2044301.0,@115714 cellular service and customer service are equally garbage.,Billing / Payment,Network / Connectivity,0.9248426791255936,Human,Auto,0.6781359378032531,"@604541 We'd like to know what is making you feel this way about us. Please send us a Direct Message, so that we can further assist you. -LC https://t.co/rMApsV8PQY",29,False,0.0
1530226.0,@115714 are the activation servers down? ive been unable to activate my iphone X the past 30+ minutes..,Network / Connectivity,Order / Upgrade / iPhone,0.4858699876078097,Human,Auto,0.3533453711313574,@471450 Hey there! Let's work on this together. Please send a DM so we can further assist. -JR,18,True,0.0
938496.0,"@sprintcare Earlier today. They said they couldn't send me my magic box because a number for a second line was ""reserved"" and I had to speak to Fraud.",Network / Connectivity,Customer Service Issue,0.462593967932809,Human,Auto,0.3365267723003501,@254813 Hello Matt! Team @116447 can give you additional information. Please send us a DM with your contact information.,19,True,0.067
369696.0,@160285 @115714 Restock the gift cards. Otherwise it's just like My Nintendo: worthless. @125066,Customer Service Issue,General Complaint / Other,0.5662832241995295,Human,Auto,0.5515094683241782,"@670773 Hi there, How we can assist you? -SMG",9,True,0.0
891795.0,My bill slowly went from $220/month to $330/month! @115714 I can’t wait to break up with y’all! Who has the best family plan with 3 teens out of @ATT  and @115911 #pleasehelp #imbeingrobbed,General Complaint / Other,Cancellation / Switching / Retention,0.7672127479276153,Human,Human,0.2548588782569612,"@795641 It depends on if you were planning to have us buyout your ATT account, or if you plan to Bring Your Own Device. out plans, and promotions are all on https://t.co/y5KU4cSsLx look at https://t.co/9ABiXqmY33 for detail. or let me know more about your situation. -CP",46,False,0.071
752761.0,"@115714, your Austin City Limits bandwidth is 💩.
Full bars - no connection.
We send men to the moon - you can provide data service in ATX.",Network / Connectivity,Network / Connectivity,0.9259111594956716,Human,Auto,0.2396876280041953,"@526521 Hey there, how long has this been happening? Are you the only person experiencing this issue in your area or household? -AS",23,False,0.077
1677371.0,@sprintcare Yeah via chat and they said I need to call and they couldn’t help me via chat. I had to only call,Customer Service Issue,Customer Service Issue,0.6662262770087769,Human,Auto,0.5367552405399925,@514591 Thanks! Is this the first time that happens to you? When was the last time you gained access? Any particular error message? - WR,25,False,0.0
1141460.0,@388690 @115714 Same! I keep having to push messages thru as text &amp; then I have no idea if they got my texts. frustrating when I rely on it for my business.,Order / Upgrade / iPhone,General Complaint / Other,0.2148915225847215,Human,Human,0.3935312210571515,"@178266 Please send us a Direct Message, so that we can further assist you. - AP",16,False,0.0
456194.0,@115714 service is horrible,Device / Technical Issue,Network / Connectivity,0.9759074596803196,Human,Auto,1.0,@487064 Let's take a look into this for you and work towards a resolution. Shoot us a DM about your issue. -AC,22,False,0.0
2251637.0,So how the fuck do I break up with @115714 because I've had enough 🤦🏽‍♀️,Customer Service Issue,General Complaint / Other,0.5792469863709481,Human,Auto,0.556215242917821,@424196 Tell us how we can change this impression. -JA,10,False,0.0
1982106.0,@115714 where they would rather hang up on a customer then try to defend their terrible service. I dont blame them. Worst company in the USA,Customer Service Issue,Network / Connectivity,0.4745797757363513,Human,Auto,0.3587001399263383,"@172075 Hey there, We are here to help you. What's going on? -AH",13,False,0.0
1854413.0,"@115714 @sprintcare why can't you have good reception in solano county, California...slooooowwwww lte data",Order / Upgrade / iPhone,Network / Connectivity,0.8351380820689398,Human,Auto,0.4583635055245771,"@175886 Ok! No problem. That's great news! If you need any assistance going forward, let us know, we're here 4 you. Thanks for choosing Sprint. -MM",26,False,0.0
1335539.0,@427939 @115714 @427944 No luck same thing,Order / Upgrade / iPhone,General Complaint / Other,0.4824007177304563,Human,Auto,0.6449805967781763,"@430049 Hi there! Excited to get your new iPhone X, visit the following link to pre order the device, https://t.co/YkzaDqVPKw. -SJ",21,False,0.0
1426969.0,"I wouldn’t suggest @115714  to the devil , even the customer service is the worst !!!",Network / Connectivity,Network / Connectivity,0.8145950613795483,Human,Auto,0.4573887151095497,@153508 Hey! Hope you’re doing well today. What's making you feel this way about us? - AP,17,False,0.0
796059.0,"@115714 give me reception, punks!!!!!",Network / Connectivity,General Complaint / Other,0.5861770904343238,Human,Auto,0.6399547493473831,@223783 We'd like to take a look at this. Could you please let us know how long the issue has been happening for? Is it impacting anyone else? What services are affected? Please send us a Direct Message to further assist you. - KC https://t.co/rMApsV8PQY,45,False,0.0
540098.0,@sprintcare i cant believe i folded and gave you my money instead of fighting these bogus charges,Customer Service Issue,Billing / Payment,0.9093642135006628,Human,Human,0.4580974303215244,@249868 They will resend a kit for you so that you do not get any penalties. -FR,17,False,0.0
2560867.0,"@sprintcare @116447 Just signed in through the Hulu app on my smart tv, and i am able to stream perfectly fine. No need to bluetooth a device",Order / Upgrade / iPhone,Website / App Issue,0.5285635285096918,Human,Auto,0.3562965497459853,"@726855 @116447 Team @116447 reviewed; the Hulu application code will be setup on 1 device on 1 account.  You may not be able to sign into Hulu from your Smart TV, however, you may be able to blue tooth from your device to your TV and stream that way. https://t.co/rMApsV8PQY",50,False,0.385
2625857.0,"@115714 this has been happening on and off for a week. it’s not an issue with my phone, my phone is working properly. it’s the service",Network / Connectivity,Device / Technical Issue,0.7866451097544329,Human,Auto,0.3731905078092244,"@585326 Please send us a Direct Message, so that we can further assist you. -ES",15,False,0.0
903109.0,@sprintcare Sure.,Billing / Payment,General Complaint / Other,0.6876561983842306,Human,Auto,1.0,"@421841 Send us a DM, the secure link will not send over a public site.",15,True,0.0
883549.0,@sprintcare Look into my account.   It's a damn joke.  You see my gripe.  Tired of being blown off,General Complaint / Other,General Complaint / Other,0.3374536872595194,Human,Human,0.4172941722835658,@637822 Let's work together on addressing your concerns today. Please send us a Direct Message that we can further assist. -KC,21,False,0.0
1014247.0,Lol that’s EXACTLY what happens to mines. The jig is up @115714 https://t.co/rDK9zxgRFw,General Complaint / Other,General Complaint / Other,0.5013934784410421,Human,Auto,0.418490347138515,@217320 Oh no! This is not something we want to hear and we'd like to fix this for you. Please send us a DM so we can help! -CD,29,True,0.0
1977888.0,@sprintcare is there a network issue? 4 people in my office who use sprint can not send picture text messages. We all use sprint...,Network / Connectivity,Network / Connectivity,0.3929843974257608,Human,Human,0.3382596782089708,"@194724 Thank you so much for reaching out to us. Please send us a DM, to further assist you. -JM",20,True,0.091
1507559.0,@sprintcare This use to be an awesome app. Now it SUCKS!!! You never get support https://t.co/moXHFafIUo,Customer Service Issue,Cancellation / Switching / Retention,0.5536801874714378,Human,Human,0.4531660433143599,@496774 This concerns us. Can you let us know what issues you are experiencing with the Sprint app? -NL,19,False,0.125
888568.0,At the @115714 store again with my new #iPhone7Plus having microphone issues!! 2 replacements😤. Gonna get the  #8Plus,Device / Technical Issue,General Complaint / Other,0.2444451742412351,Human,Human,0.321018418686248,@328927 This is very concerning. Send us a Private Message and let us know how we can assist you. -KK,20,True,0.0
8842.0,"@sprintcare @626 @115714 Lol for the eighteen thoudandth time, this is not my phone because there are 2 iPhones and 2 androids, and it effects them all. SMFH",Network / Connectivity,Device / Technical Issue,0.8669258619938464,Human,Auto,0.4856487394418539,@464566 Oh No! Can you please let us know what is the cause in which led to your feedback? -TC,20,False,0.0
1551940.0,"@115714 I’m really unhappy with my service. Why is the network never consistently working right? ..
I can barely use my new iPhone 8🙁",Network / Connectivity,Order / Upgrade / iPhone,0.331038820704682,Human,Human,0.3139808860058244,@514697 (1/2) Hello there! That's definitely not the kind of feedback we want to hear. - WR,17,False,0.0
2198359.0,@643012 😂😂 I wasn’t paying $195 to @115714 especially for some raggedy service that I’m not pleased with,Billing / Payment,Billing / Payment,0.7716334643125007,Human,Human,0.3019488023669627,@568094 Oh wow! What makes you feel like that about us? What's going on? -JE https://t.co/rMApsV8PQY,16,False,0.111
943214.0,"@sprintcare I live in Pasadena and 90% of the time I’m out of service, Hate to pay when I can never use my phone.",Network / Connectivity,Billing / Payment,0.7181953282546172,Human,Human,0.3175573477678941,@374116 Oh my.. we do apologize for any inconvenience! Can you pls DM us your nearest cross streets so we may check for any outages near you? -NL,28,False,0.0
1071564.0,Figure it out @115714 you guys suck,Network / Connectivity,General Complaint / Other,0.6370555162283136,Human,Auto,0.874280560518963,@339423 This is not the kind of feedback we strive towards. Can you shoot us a DM for us to have a chat? I'd like to help you out. -DC,30,False,0.0
97100.0,@115714 please for the love of God DM me the number of a representative so I can speak to SOMEONE,General Complaint / Other,Customer Service Issue,0.9097792158266572,Human,Auto,0.5344290119460119,"@208383 Hey Christine, are u experiencing issues with your bill? If so, give us a brief description of the matter in a DM. Lets address this! - AM",28,False,0.0
1323049.0,@427751 @115858 @115714 @115911 wish I could #IphoneXPreOrder an unlocked CDMA/GSM #without having 2 select carrier. Worst purchasing experience. Going back 2 bed @115858,Order / Upgrade / iPhone,General Complaint / Other,0.2343255594250621,Human,Human,0.3784882246554555,"@687612 Ow! We're truly sorry to hear that. We'd like to take a look into this for you. Please follow us and send us a Direct Message with a brief description of what happened. Please, allow us to assist! - RC https://t.co/rMApsV8PQY",42,False,0.0
1032968.0,@sprintcare Was cancelled. Don't believe the rep was told this many times before. My loyalty is done...,Cancellation / Switching / Retention,Cancellation / Switching / Retention,0.4241322161560742,Human,Human,0.3752808558801252,"@619239 Oh wow! What's going on? Why do you feel that way about us? Please send us a Direct Message, so that we can further assist you. -JE https://t.co/rMApsV8PQY",29,False,0.0
2042360.0,"If I had a dollar for every time I had no service, I’d be filthy rich. @115714",Network / Connectivity,Network / Connectivity,0.6467760911527356,Human,Auto,0.3651064209180095,"@637827 Hey, we want to help. Please send us a Direct Message, so that we can further assist you. -AB",20,False,0.0
1799068.0,"@sprintcare,sprint has lied to me about my account &amp; charging me 700 for phone that I've turn in to them,I feel like they have stolen for me",Billing / Payment,Billing / Payment,0.8336218758007097,Human,Human,0.26596483723925,@550400 We'd happy to assist you. Call at 800-777-4681 or visit your nearest Sprint store using our locator: https://t.co/cj6DFeSaGj -AF,20,False,0.067
1318628.0,@115714 is this normal to be waiting an hour for the preorder? 😪,Order / Upgrade / iPhone,Order / Upgrade / iPhone,0.4845458885493189,Human,Auto,0.4299070672100534,"@118944 Hey Bill! Thank you for reaching out. I’ll be happy to help, please send us a Direct Message in order for us to further assist. -AD",27,False,0.0
1033525.0,@sprintcare Your service is terrible. You ended the iPhone forever program that I thought I was on and I did not know that.And your price are ridiculous,Customer Service Issue,Billing / Payment,0.3801815854272243,Human,Human,0.4416000418531193,"@395357 Hey Adrian, which iPhone are u interested in getting? Is it the iPhone X? -MB",16,False,0.077
214338.0,"@166910 @sprintcare @166911 I'm sorry 😑 lol 

Hey sprint, what's with the low unlimited, multiple lines plan?! 🗣WE NEED RESOLUTION AND LOWER RATES FOR BEING LOYAL😠",Order / Upgrade / iPhone,Billing / Payment,0.3073350150190987,Human,Human,0.226188817327356,@339981 Hello there! Is there anything we can assist you with today? Please let us know. We're always here eager to assist. - KP,24,True,0.067
1506771.0,"@115714 All because @115714 lets anyone with my name, address, and SSN open an account, without a photo ID or other form of verification?",Billing / Payment,General Complaint / Other,0.3395613857927352,Human,Human,0.277749435716363,@793236 We're the most improved network and getting better every day. This is an exciting time to be part of Sprint! - LP,23,False,0.0
1712276.0,@115714 really really bad https://t.co/IDgOTidCj0,General Complaint / Other,General Complaint / Other,0.5821283725992883,Human,Auto,0.5105251628515699,@410779 What seems to be the issue? Allow us to help. -AP,12,False,0.0
2362032.0,@115714 your stores are so worthless. How does a phone store not have Sim cards? New Pixel XL2 and the store in downtown SF has no Sim card for it. This is ridiculous. I should switch to @115725,Device / Technical Issue,Device / Technical Issue,0.5920363644053911,Human,Auto,0.5150532556074605,"@313663 Hi there! Please send us a Direct Message, so that we can further assist you. -DS",17,False,0.0
1673983.0,"@115714 ,just curious, how could I get some free sprint merch. I see all this magenta, and I'm like.. Where's my black and yellow..?! #note8",General Complaint / Other,General Complaint / Other,0.3845006861295991,Human,Human,0.4267186198872589,"@653110 Hey there, you would be notified if you won the Jeep. :) Hope this information is helpful to you. -AS",21,False,0.071
1498122.0,@467842 @115714 Bruh the worse bro. How you don't got service INSIDE A SPRINT STORE 🤔,Network / Connectivity,Network / Connectivity,0.3990640594957145,Human,Human,0.3273484610199366,@556923 Thank you very much for the information provided. In order for us addresses this inconvenience please send us a DM -GM.,22,True,0.0
1963069.0,My Service Poor Asf🗣🗣 @sprintcare,Network / Connectivity,Network / Connectivity,0.8437067542939105,Human,Auto,0.4239091984905563,@122641 Can you please send me a Direct message providing me with your nearest cross streets and ZIP code? -DS,20,False,0.0
2624360.0,@sprintcare It was sent over 2 hours ago now.  I don't know what to tell you besides that.,General Complaint / Other,General Complaint / Other,0.3569039563139994,Auto,Human,0.4652057492074193,@434076 You can also speak with them about shipping your order to the store. -AF,15,False,0.0
2368646.0,I got straight ripped off by @115714 over the last two years due to this leasing program. They're pretty good at not explaining terms well so you're trapped in it lmao. https://t.co/uDcWbgD06F,Billing / Payment,General Complaint / Other,0.3911256471771995,Human,Human,0.3013577719075212,"@202047 Hi, are you a Sprint customer and experiencing issues? If so please let us know. We would be happy to assist. SR",23,False,0.0
285307.0,I am so disappointed with my cell phone service provider @115714 calls dropping. Text failing to go through: what is LTE 1x,Network / Connectivity,Device / Technical Issue,0.7102334571611452,Human,Auto,0.557604658808413,@301605 repair store cause its going to be the phone.,10,False,0.083
1827993.0,"@sprintcare No LTE data since after 5am in Sullivan county, NY 12790",Network / Connectivity,Network / Connectivity,0.8264678420676508,Human,Auto,0.462030487950965,@474485 There was an outage. However the issue has been resolved. Are your services working? - KD,17,False,0.0
1436069.0,"@sprintcare Improve coverage in Billerica, MA, let me use LTE while making calls on Iphone. Enable VoLTE. Its the least you could do for laying me off.",Network / Connectivity,Network / Connectivity,0.3852047484110186,Human,Human,0.3467076476115756,"@185681 That doesn't sound good, but don't worry, that's something we can fix. Plz send us a Direct Message, so that we can further assist you. -JE https://t.co/rMApsV8PQY",28,False,0.0
1325693.0,@sprintcare After sitting on a loading screen for over 3 hours I gave up. Had to go into the store the next day to get it ordered. Ordering through Apple next release!,Website / App Issue,Website / App Issue,0.4935532190189667,Human,Auto,0.2176808753257042,@434346 Hi there! We do apologize for the inconvenient. We were experiencing some problems with our website but it has been resolved. -SV,23,False,0.0
1942580.0,@115714 15 years of garbage mobile service. I’m shopping other options.,Cancellation / Switching / Retention,Network / Connectivity,0.4537667900808343,Human,Auto,0.3664045487896344,@558404 After 15 years of service we consider you a valuable member to our Sprint Family. DM us lets see what can be done to change your mind. -CW,29,False,0.286
2802623.0,"Totally pissed at @115714 

Should have known that getting free service comes at a greater cost.",General Complaint / Other,Billing / Payment,0.4461991458355017,Human,Human,0.422954707393211,@699532 Not what we like to hear. Please shoot us a quick DM with details and I’ll jump on it. - LP,22,False,0.0
1599651.0,@sprintcare what's going on with my phone ? All of a sudden it thinks I'm a Verizon customer ? Wtf...help plz,Device / Technical Issue,Cancellation / Switching / Retention,0.5902614040171082,Human,Human,0.4591506736907519,@433224 Good morning. We greatly apologize that this happened. Telesales will be reaching back out to you to restart your order.,21,False,0.0
1798332.0,@115714 Either you have terrible coverage in Cincinnati or the Moto Z2 Force is a piece of garbage. Which one is it?,Network / Connectivity,Network / Connectivity,0.434879995697961,Human,Human,0.4391760853620748,@487676 @115714 Have we done any trouble shooting to fix the issue?,12,False,0.1
1581602.0,"@sprintcare No worries this time, just a reference..you all know how I feel about the customer service. Its been a while since I had to call yall out",Customer Service Issue,Billing / Payment,0.3945222605681019,Human,Human,0.4220812918525594,"@160393 So true, I do still look forward to getting info from software developers regarding the -CP",17,False,0.0
42854.0,@115714 https://t.co/3oGHgwxJ6D,General Complaint / Other,General Complaint / Other,0.9503466375375352,Human,Auto,1.0000000000000002,"@709350 Hey, what's going? I'm here to assist! - AW",10,False,0.0
1698067.0,Idk if it’s @115858 or @115714 but my BRAND NEW iPhone 8 has been slow all damn day?,Device / Technical Issue,Order / Upgrade / iPhone,0.8428402950618896,Human,Auto,0.4149819525826848,@428688 Awesome Andrew! Happy to hear you got your order completed! We are super excited about the iPhone X!,19,False,0.2
1629056.0,@sprintcare @115714 Hilarious. Thanks for yet another useless copy/paste reply.,Order / Upgrade / iPhone,Customer Service Issue,0.4913722475686757,Human,Auto,0.5776311561923922,"@266346 You have not incurred the charges yet.  Once the charges reflect on the December 2017 invoice, I will resolve that concern immediately. https://t.co/rMApsV8PQY",24,False,0.0
1997288.0,@sprintcare standing at the Westwood location for the last 21 min. and no one can find my iPhone X. #pissed,Order / Upgrade / iPhone,Order / Upgrade / iPhone,0.6711189970556473,Human,Auto,0.2840505989950645,@392238 This is concerning to hear! What's going on? - AM,11,False,0.0
1536586.0,@sprintcare The instructions are printed incorrectly and step 3 is completely cut off. I’m assuming it gives instructions on activating the phone?,Device / Technical Issue,Device / Technical Issue,0.7004673826540229,Human,Auto,0.3730322892784482,@156054 Can you elaborate more on the issue by sending us a DM. We'd be happy to assist. - SP,20,False,0.0
241452.0,@115714's customer service sucks,Customer Service Issue,Network / Connectivity,0.9918263155945508,Human,Auto,1.0000000000000002,"@465698 Good day, this comment is very concerning. Please send us a Direct Message and let us know why you feel this way. -KK",24,False,0.0
1017540.0,@sprintcare #mytimematters. 3 people working the floor on a Saturday w a room full of customers.  #shameshameshame,Customer Service Issue,General Complaint / Other,0.3264741912021486,Human,Human,0.3995064368434843,@805481 Hi. Are you having issues setting up an appointment? - GS,12,False,0.0
1367706.0,@301491 @116447 @56586 hopefully they can raise this damn stock.,Customer Service Issue,General Complaint / Other,0.4401927333437556,Human,Human,0.4971340112478439,@702729 We apologize for the issues you have experienced. DM us your phone number so that Team @116447 may research your concerns.,22,False,0.0
373531.0,@115714 @sprintcare your webpage is about to have me switch my seven lines to @115725,Website / App Issue,Cancellation / Switching / Retention,0.9571628755466708,Human,Human,0.3007626333071043,@175737 Please revisit the secure message link to continue the conversation. - DW,13,False,0.0
1327222.0,"@115714 I’m not mad, I’m just disappointed. You’ve known this was coming for over a month. This is just unacceptable. #iPhoneX",Order / Upgrade / iPhone,Website / App Issue,0.3405381935386802,Human,Human,0.3249167757732734,"@601621 Wow! This is concerning. Why would you feel this way about us? Please send us a Direct Message, so that we can further assist you. -SJ",27,False,0.111
2593386.0,@115714 Do you have #towers in #South Dakota. #joke cell service,Network / Connectivity,Network / Connectivity,0.7460162013996214,Human,Auto,0.6776961210167991,@724501 Hey! How can I help you? -AH,8,False,0.0
771500.0,"@115714 what's going on with our service in Volusia County,  FL?? We can't make calls or calls are staticy. No internet. No apps. What's up?",Network / Connectivity,Network / Connectivity,0.6184935951909707,Human,Auto,0.519131258806997,"@118029 Hi there, thanks for reaching out to us. Please send us a Direct Message, so that we can further assist you. Sprint cares. -RM",25,True,0.0
1765640.0,"@sprintcare Yeah, I know how Twitter works....thanks",Order / Upgrade / iPhone,General Complaint / Other,0.5056463282577986,Human,Auto,0.4731489964719736,@580316 We are continuously working to improve our network so it's possible that the strength of your signal indoors may improve. 2/2 -LG,23,False,0.0
