customer_tweet_id,customer_message,tweet_id_brand,brand_reply,created_at
255275.0,"@115714 customer since 01/99 after 7 hrs to resolve changes and upgrades I'm done. Condescending, uninformed agents are an issue. BYE‼️#att",255272,@176695 Can you please elaborate a little on the issue your having? I would like to help. - IR,Thu Oct 05 18:42:59 +0000 2017
255276.0,@sprintcare Also today https://t.co/JGdgBBOJ0w,255277,"@176695 Hey, please send me a private message so I can assist you. -AM",Thu Oct 05 18:59:46 +0000 2017
255280.0,Why is it impossible to speak to a human when I call @115714 ?!,255278,@176696 We'd love to address any issue you may be facing. Please give more details of your concerns. -EM,Thu Oct 05 18:34:40 +0000 2017
255279.0,@sprintcare I would like to take international calling off my phone plan. Thank you!,255281,"@176696 Thank you so much for replying back to us. Please send us a Direct Message, so that we can further assist you. -EM",Fri Oct 06 19:52:17 +0000 2017
255287.0,Oh dear speaking with @sprintcare rep and he is very nice but clearly a total idiot.,255282,"@176697 Hello, Holly! This isn't something we want to hear. Please let us know if you need any assistance. -CD",Thu Oct 05 18:29:17 +0000 2017
255960.0,@115714 your service is absolute TRASH..,255959,@176884 Can you please send me a DM along with your nearest cross street and ZIP code. -NW,Thu Oct 05 19:12:55 +0000 2017
255964.0,"@sprintcare as a customer since 06, your CS has been getting worse after it finally got better yrs back. Maybe its time to finally switch",255962,@176885 We'd hate to see you go! What's going on? Please let us know to assist. - EG,Thu Oct 05 18:59:00 +0000 2017
255963.0,"@sprintcare Data in and out, can't make or receive calls. Texts are sporadic. 2 customer service people including one w/retentions were frustrating.",255965,@176885 Let's check on that service for you. Please send us a DM to assist. - EG https://t.co/rMApsV8PQY,Thu Oct 05 19:14:46 +0000 2017
255968.0,@116447 every company in PR got signal but @115714 Are you guys doing anything? @115911 @115913 help these guys.,255966,@176886 Sprint is working diligently to get communication up and running. Team @116447,Thu Oct 05 18:53:17 +0000 2017
255967.0,"@sprintcare @116447 If thats’ true, it doesn’t show. So you might need to do something else.",255969,@176886 Please DM us the location you are experiencing issues so we may review further. Team @116447,Thu Oct 05 19:10:06 +0000 2017
255970.0,@sprintcare @116447 00953. That’s my zip code. I’m using a @115911 connected iPad ‘cause my @115714 iPhone got “No Service”.,255971,@176886 We have informed your analyst to reach out to you at their earliest opportunity,Thu Oct 05 21:39:18 +0000 2017
255973.0,@sprintcare Let’s see what happens since I got “No Service”.,255974,@176886 Team @116447 Our crews continue to work tirelessly on network restoration efforts across the Island.,Thu Oct 05 21:50:44 +0000 2017
255973.0,@sprintcare Let’s see what happens since I got “No Service”.,255975,@176886 You can troubleshoot your device and chat with a technician on https://t.co/dMTTg6T5KK. Team @116447,Thu Oct 05 21:45:08 +0000 2017
255970.0,@sprintcare @116447 00953. That’s my zip code. I’m using a @115911 connected iPad ‘cause my @115714 iPhone got “No Service”.,255972,@176886 We apologize for the issues you have experienced. DM us your phone number so that Team @116447 may research your concerns.,Thu Oct 05 21:33:48 +0000 2017
256940.0,@sprintcare And this is the typical response that causes concern. “We are 150 and they are 210” but you have to add tax and fees vs their all in,256939,"@177117 With taxes it will not get to $195, please send us a  DM so we can properly explain this offer to you. -DP",Thu Oct 05 19:21:03 +0000 2017
256944.0,@sprintcare Appreciate that. concerned about your cost being a bit higher than T-Mobile for my 7 lines unl everything is 210 total,256941,"@177117 We currently have an offer of 5 Lines for $90 with AutoPay, and the 6th and 7th lines will be $30 each one making a total of $150. -DP",Thu Oct 05 19:07:23 +0000 2017
256947.0,@115911 do you have any customer retention offers? About to upgr my 7 line plan to 8 Plus and move to @115714,256946,@177117 Hello we will be happy to have you join the Sprint Family. -FR,Thu Oct 05 16:33:52 +0000 2017
256951.0,"Soooo, apparently it's not true that @sprintcare has only one supervisor. They need to up their customer service.",256949,@176697 Good afternoon. I understand that you are wanting to speak with a supervisor?,Thu Oct 05 19:20:35 +0000 2017
256953.0,"@115714 @sprintcare @116447 so sprint says that the towers in my area have been fixed and I should be getting great service. 

NOT!!! https://t.co/xoNzdxDxbH",256952,@139638 If you can DM us your address we can check on this for you.,Thu Oct 05 19:19:43 +0000 2017
256956.0,"@177119 @115714 Customer service , phone service , all that. Sprint is just trash man.",256955,@177118 This is not the type of feedback we'd like to hear. Please send us a DM so that we can further assist you. - CE,Thu Oct 05 19:18:10 +0000 2017
257429.0,@115714 I kno u don’t care but u bout to lose a customer your service is ridiculous......,257426,"@177229 Can you please let us know what is the issue that you are facing, which led to your comments? -TC",Thu Oct 05 19:31:59 +0000 2017
257427.0,@sprintcare My messages have been green for about 3 days cuz it says “no connection” or service,257430,"@177229 Thank you for providing us with that information. At this point we'd like for you to send us a DM, so that we can further assist. -TC",Thu Oct 05 19:50:32 +0000 2017
257434.0,I was just playing I phucked with ya @115714,257433,@177231 We would hate to see you leave. Can you let us know the issue you're experiencing? We would like to look into this for you. -PP,Thu Oct 05 19:31:00 +0000 2017
257437.0,@115714 been with you guys for years and that's how you treat me 😠😠 smh,257435,"@177232 Hello there, what's going on? We would be more than glad to look into any issues you are having and make it right. - JF",Thu Oct 05 19:29:49 +0000 2017
258295.0,"@sprintcare thats not going to work or help me at all, waiting to even get a response in 3-5 days isn't doing me any good, bear with you u say...Whyeven",258292,"@177442 Please send us a private message, so that way we can provide you with a better assistance. - LP",Thu Oct 05 20:12:18 +0000 2017
258297.0,"@sprintcare because the device hadn't made it back to your warehouse yet, you took money out of my account that was for my rent",258296,"@177442 An associate has replied to you through our secure web browser. Please refer to the browser, so you can see what you've been written. - LP",Thu Oct 05 19:58:11 +0000 2017
258299.0,"@115714 you take money out of my account fraudulently and then bullshit me on refunding it back, way to treat a loyal 15 year customer,",258298,@177442 Hi Dezmond. This definitely isn't what I like to see. Looks like there's something I would need to look into. - LP,Thu Oct 05 19:30:08 +0000 2017
258302.0,@115714 Are we too lazy to activate phones outside of new purchases now?,258300,@177443 If you'd like I can put you in contact with our order support and get it sent directly to your home. -Maria Q,Thu Oct 05 20:09:56 +0000 2017
258302.0,@115714 Are we too lazy to activate phones outside of new purchases now?,258303,@177443 We do have micro SIMs and regular sized SIMs -Maria Q,Thu Oct 05 20:09:45 +0000 2017
258307.0,"If I could go one day without my phone searching for fuckin service, that'd be nice @115714",258306,@177444 Hello! We want to help. Follow us @sprintcare and please send us a Direct Message in order to further assist you. -Y.F.,Thu Oct 05 20:02:16 +0000 2017
258309.0,@82450 Like lit I rather pay more for better service fucking #sprint is trash in the south side.  I need WiFi or else my phone is booty.,258308,"@177445 We'd be happy to help resolve this matter. Please send us a Direct Message, so we can further assist you. -NW",Thu Oct 05 20:02:08 +0000 2017
258313.0,Omg @115714 you really need to just close!!,258311,@177446 Hey there! Are you having issues with the service? How can we assist you? -JE https://t.co/rMApsV8PQY,Thu Oct 05 19:58:14 +0000 2017
258312.0,"@sprintcare Yes have been, been sent to every dept talked to everybody &amp; NO HELP",258314,"@177446 We are sorry you are having issues with the service. Please send us a Direct Message, so that we can further assist you. -JE https://t.co/rMApsV8PQY",Thu Oct 05 20:04:52 +0000 2017
258315.0,"@sprintcare Lol done that 2x, call sprint, gone to the store, online chat! Paying for service I don’t get!",258316,"@177446 We would like to report your network issues to our Network Team. Please send us a Direct Message, so we can create a special ticket. -JE https://t.co/rMApsV8PQY",Thu Oct 05 20:13:53 +0000 2017
258318.0,Told multiple times I’d get call back w/in 3-5 days. NEVER get a callback. Worst customer service ever. @115714 @sprintcare @116447,258317,@177447 Team @116447 can reach out to you today.  Please send us a DM with your contact information.,Thu Oct 05 19:47:43 +0000 2017
258320.0,$240 for three fucking phonelines? Go fuck yourselves @115714,258319,"@177448 Bryan, this isn't the feedback we want from our customer. Send us a DM allow us to look into this for you. -HA",Thu Oct 05 19:47:37 +0000 2017
259150.0,@115714 @174101 ARE YOU KIDDING? I have had the worst 3 day experience dealing with your customer service rep.,259148,@177627 What seems to be the issue? Allow us to help. -AP,Thu Oct 05 20:28:14 +0000 2017
259151.0,@sprintcare No money back in my account. So here we sit. No gas no food. I hate Sprint,259152,"@177627 Please send us a Direct Message, so that we can further assist you. -AP",Thu Oct 05 20:55:55 +0000 2017
259157.0,@sprintcare Right?,259156,"@177628 That is absolutely correct, you will have nothing to return once you're within the 14 days and not the 15 days. -JA",Thu Oct 05 20:19:29 +0000 2017
259160.0,@115714 So what happens if leave twice the price for your company and it doesn’t work for me,259159,@177628 ◦Returns must be made with receipt to original place of purchase. Device returns allowed within 14 days satisfaction guarantee. -JA,Thu Oct 05 20:05:37 +0000 2017
259647.0,@sprintcare 440-752-5544 Tomorrow anytime from 10:30am to 1pm EST. Thank you!,259645,@177758 Ok great I will have someone reach out to you in the morning. Thank you,Thu Oct 05 20:42:58 +0000 2017
259649.0,No matter who I speak to @115714 I never get answers. Automated systems aren't good customer service. @sprintcare @116447 #Sprint,259648,@177758 We are here to help. If you can DM us a good number &amp; time to reach out to you.,Thu Oct 05 20:39:51 +0000 2017
259651.0,@115714 What's up with your service? Had AT&amp;T many yrs with no prob. Switched to u &amp; now I have trouble getting bars no matter where I am,259650,"@177759 Is there anyone else being impacted by the issue? Can you also tell us if the issue is affecting talk, text or data? -BC",Thu Oct 05 20:42:44 +0000 2017
259655.0,"NO CELL SERVICE in Toronto, including the inability to text even though I was hooked up to wifi. #SoLongSprint #BuhByeSprint #Sprint",259653,@177760 Hi Sandy! How long has this been happening? Is affecting anyone else around you? 1/2 - AA,Thu Oct 05 20:40:50 +0000 2017
216931.0,"@116447 @115714 Your team member, Dimitry, stole $$ from us. Not a lot , but not the point.

Annandale-Pinecrest Plaza, Alexandria, VA 22312. Bad business! https://t.co/xsbIiXVN9P",259657,"@177761 @116447 @115714 Team @116447 ,Thank you for giving me the chance to resolve your issue.",Thu Oct 05 20:32:00 +0000 2017
259659.0,@sprintcare @116447 @115714 Do we know when that resolution will be taking place?,259660,@177761 We can have you analyst contact you with a follow up.,Sat Oct 07 00:32:59 +0000 2017
260141.0,"@177898 @115714 network is glitchy every where. lots of people in my area &amp; out of state are complaining about lack of service. SPRINT, WTF!",260140,"@177897 This is very concerning to us. Please send us a Direct Message, so that we can further assist you. -AA",Thu Oct 05 20:58:27 +0000 2017
260147.0,@177899 Thank you! I can't even get anyone to respond to me from #Sprint. I have TWO charges on my bank account now for devices I don't have #Fraud,260145,@175888 Hello I will be happy to assist you.  Is there a number I can call you on. -FR,Thu Oct 05 20:57:42 +0000 2017
260153.0,@115714 is a fucking joke with the worst customer service EVER,260151,@177900 Hello there! We don't want you to feel this way. Could you tell us more about why you think this of us? -AR,Thu Oct 05 20:57:37 +0000 2017
260152.0,@sprintcare Call customer service can’t get a straight answer continuous runaround and transferring of departments with no solution.,260154,@177900 We apologize for this inconvenience. Please inform us how can we assist you. We'd be glad to help you with anything that you need. -AR https://t.co/rMApsV8PQY,Fri Oct 06 02:04:50 +0000 2017
260156.0,@sprintcare Why is my service so freaking slow???,260155,@177901 How long has this been happening? What type of phone do you have? Please send us a DM so we can fix it. Thank you. Ange L,Thu Oct 05 20:56:40 +0000 2017
260158.0,@115714 y’all are making me very upset,260157,@177901 Oh no. What is going on?  How may we help? Ange L,Thu Oct 05 20:50:39 +0000 2017
260161.0,@115714 did you forget to update your billing info with satellite company? Your shit is down in Chicago. Slam. #Sprint,260159,@177902 @177902. Can you send us a DM with the nearest cross streets in your area so we can look into this for you? - FA -FA,Thu Oct 05 20:55:06 +0000 2017
260160.0,"@sprintcare Clybourn and Fullerton.  My brother is at wacker and jackson, he went and got a new phone because he thought his phone was broke...",260162,@177902 Send us a DM with the zip code and cross streets provided please. - FA -FA,Thu Oct 05 21:24:37 +0000 2017
260607.0,@115714 your network is absolute garbage,260606,@178037 This is not the feedback we like to hear. Please elaborate on your Network issues for us to further assist you. -RL,Thu Oct 05 21:13:34 +0000 2017
260609.0,#Sprint Fixed My Issue &amp; Now Have An Added Feature #CallingPlus 😍 im in love. Definitely what a young professional needed!,260608,@178038 Great to hear this  Have a great day. Thanks for being a valued customer we appreciate your business. -FR,Thu Oct 05 21:11:09 +0000 2017
260611.0,"@115714 Never buy phone online. RMA a joke. Perfect phone shipped back, confirmed receipt &amp; condition. Now, charged for damage.
NPS = 0",260610,"@178039 Your tweet really concerns us. Please send us a Direct Message, so that we can further assist you. -KW",Thu Oct 05 21:10:28 +0000 2017
261032.0,@sprintcare is it just me or you guys are having issues with LTE?,261031,@178150 Hello! We want to help. Follow us @sprintcare and please send us a Direct Message in order to further assist you. -Y.F.,Thu Oct 05 21:25:21 +0000 2017
261036.0,@sprintcare No outstanding bill &amp; i have never contacted sprint for anything in the past no idea why,261034,@178151 Can you please explain exactly what is happening? When they contacted you what was said on the call? -DR,Thu Oct 05 21:25:04 +0000 2017
261035.0,"@sprintcare Couldnt tell ya, like i said broken English on other end, and i quit answering a few days ago. No voice mail or emails sent to me.",261037,@178151 Have you done any surveys recently? Its possible that they may be calling for this reason. -DR,Thu Oct 05 21:29:40 +0000 2017
261041.0,@115714 888-211-4727 is you all right? Idk if youve got someone phishing customers or what but fix it.,261039,@178151 We would really like to know so that we can look into this. Can you tell us why you think that this is occurring? -DR,Thu Oct 05 21:22:23 +0000 2017
261045.0,Now I’m getting ignored! Ok #BBB Here I come #MarceloClaure #CEOofSprint #BadService #NeverWillIUseThem #BadCustomerService https://t.co/TadfpQdeUL,261043,@178152 Please provide your contact number by DM so we can reach out to help. Team @116447,Thu Oct 05 21:24:18 +0000 2017
261047.0,@115714 @TMobileHelp  @117735 @VerizonSupport who has the #lgv30 in Blue?,261046,@178153 Stay tuned into the Sprint community for more information. https://t.co/1q2MyIC9aa -CW,Thu Oct 05 21:17:53 +0000 2017
261049.0,@115714 Called sprint support to activate a new phone and they changed my grandfathered plan. They didn't even ask! Now I'm being throttled.,261048,"@178154 Hi! I definitely don’t want that to happen again. Please, send us a Direct message. -ED",Thu Oct 05 21:14:10 +0000 2017
261032.0,@sprintcare is it just me or you guys are having issues with LTE?,261033,@178150 Please follow us @sprintcare for us to be able to DM you back and assist you. -Y.F.,Thu Oct 05 21:43:44 +0000 2017
261499.0,"@sprintcare does anyone know what is happening at your care center? I have been you customer for 3+ years, please help!",261497,"@178265 Hi, thank you for reaching out to us, how can we assist you today? -LK",Thu Oct 05 21:39:32 +0000 2017
261501.0,@115714 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,261500,"@178266 Hello! Do you need our assistance?Please send us a Direct Message, so that we can further assist you. - AP",Thu Oct 05 21:37:32 +0000 2017
261977.0,"@115714 wow, is it common practice to leave customers completely alone in your stores b/c your computers are down?",261976,@178396 please send me a private message so can get this reported. -CP,Thu Oct 05 21:55:35 +0000 2017
261979.0,@Att is by far the worst mobile data provider I’ve ever had. Hello @115714 @115725 ! What y’all got for me?,261978,@178397 Are you interested in joining the Sprint family? - AP,Thu Oct 05 21:44:27 +0000 2017
262368.0,@sprintcare iPhone 7 Plus,262367,"@178499 (2/3) Right now this feature is for these select android devices; Stylo 3, Galaxy J7 Perx, LG G6, S8, and S8+. -CD",Thu Oct 05 22:11:50 +0000 2017
262372.0,@115714 LTE service sucks. Why did I switch.  You can’t use internet and talk at same time. This is the digital world. Get it together,262371,"@178499 Hello, Keith! We'd love to help. What type of device do you have? -CD",Thu Oct 05 22:05:17 +0000 2017
262368.0,@sprintcare iPhone 7 Plus,262369,@178499 (1/3) We have a new feature out that is called Calling Plus! This allows you to talk on the phone while using data. -CD,Thu Oct 05 22:11:42 +0000 2017
262374.0,@sprintcare En cupey San Juan?,262373,@178500 Aun no tenemos dicha información. Una vez la restauración de servicios sea completa usted podrá estar al tanto. (1/2) -EF,Thu Oct 05 22:11:09 +0000 2017
262377.0,@125241 update sobre restorar la señal?,262376,@178500 Seguimos trabajando diligentemente para restablecer el servicio tan pronto como sea posible. Agradecemos su paciencia en gran manera. -GP.,Thu Oct 05 11:01:16 +0000 2017
262368.0,@sprintcare iPhone 7 Plus,262370,@178499 (3/3) Unfortunately it is not available for iPhones yet but we're working hard to get this feature on all devices as well. -CD,Thu Oct 05 22:12:06 +0000 2017
262758.0,Fuck you @115714,262757,@178596 Hey there! This is not the type of response we like to receive. Shoot me a DM and let me know why you feel this way. -SH,Thu Oct 05 22:25:54 +0000 2017
262761.0,Hold to go fix my issue the phone hung up and the fun starts all over again. #sprintsucks @115714 I'm ready to get out of this company.,262759,"@178597 Please send us a DM, so that we can further assist you. We would be more than happy to help you. - AP",Thu Oct 05 22:23:55 +0000 2017
262763.0,My favorite thing ever is when @115714’s service craps out and I can’t listen to music at the gym! I love it!,262762,"@178598 Wow, that’s terrible .Please send us a Direct Message. -KJ",Thu Oct 05 22:21:18 +0000 2017
262765.0,"@115714 then the last one connected me to what she called ""HR"" the woman appologized admitted the reps had no patience. Then put me",262764,"@178597 We are concerned about your message and we'll be happy to help you. Please send us a DM, so that we can further assist you. - AP",Thu Oct 05 22:21:13 +0000 2017
263199.0,@sprintcare I didn’t think it was possible to have 4 bars of LTE and no service until I switched to y’all.,263198,@178725 That is something we definitely can fix. Would you please send us a DM so we can work on it? Thank you. Ange L,Thu Oct 05 22:33:27 +0000 2017
263201.0,Can’t wait for this iPhone X to come out so I have a reason to leave crappy @115714.,263200,@178725 This is not how we want our valued customers to feel. What makes you think that way? We're here to help. -DP https://t.co/rMApsV8PQY,Thu Oct 05 22:23:42 +0000 2017
263203.0,"On the phone with @sprintcare right now... Franklin, work your magic to bring this excessive monthly bill down for a loyal 13yr customer 🙏😟😩",263202,"@166909 Please, keep us posted about the resolution offered by the retention department. - FS",Thu Oct 05 22:31:56 +0000 2017
263752.0,"Goodbye @115725, hello @115714 !!!",263751,@178876 Thank U for reaching out to us. We will be happy to have you be a member of our Sprint Family. -NW,Thu Oct 05 22:56:31 +0000 2017
263755.0,"They are going to make me go to a store, and this entire thing began with an atrocious in-store experience. https://t.co/x55FcLs3ni",263754,@152471 We will inform your assigned analyst to reach out at their earliest opportunity. Thank you.,Thu Oct 05 22:57:55 +0000 2017
263752.0,"Goodbye @115725, hello @115714 !!!",263753,@178876 U can visit our website at https://t.co/0qT1rLBLtN to see what we have to offer. -NW,Thu Oct 05 22:56:39 +0000 2017
263757.0,"@sprintcare it’s been a month since I haven’t gotten no type of signal, can’t even watch YouTube no more",263756,"@178877 Hi, we definitely want to work with you on this. Please send us a Direct Message, so that we can further assist you. -NR",Thu Oct 05 22:55:41 +0000 2017
263759.0,@115714 YOU NEED TO GET THOSE PEOPLE On the phone lines some customer service training. So rude 😒,263758,"@178878 We do apologize about the experience you had with us previously. If you have any concerns, please send us a DM. -SR",Thu Oct 05 22:52:15 +0000 2017
263762.0,@115714 unreliable service,263760,@178266 We would be more than happy to assist you .Can you elaborate further on the issue that you are having. - AP,Thu Oct 05 22:49:48 +0000 2017
263763.0,@sprintcare and today I had to call pple 2find out who got what texts from me... 😡,263764,"@178266 Please send us a Direct Message, so that we can further assist you. - AP",Fri Oct 06 01:03:43 +0000 2017
263766.0,@sprintcare why have you made it so hard to reach a rep at Sprint financial services??? How do I reach someone?,263765,"@178879 Thank you for contacting us, we are here to assist you. Please, send us a Direct Message. -JT https://t.co/rMApsV8PQY",Thu Oct 05 22:49:28 +0000 2017
263772.0,@115714 And I recorded the call and sending to CEO,263767,"@118160 We'd be happy to resolve your issue. Please send us a Direct Message, so we can further assist you. -NW",Thu Oct 05 22:45:42 +0000 2017
263769.0,@sprintcare You wanna talk give me a direct # to call,263773,@118160 Our customer service number is 866-275-1411. Just know that we're here ready and willing to help. -NW,Thu Oct 05 23:34:14 +0000 2017
263774.0,@sprintcare All over a Phucking battery #WTF,263776,@118160 We'd hate to lose you as a customer. Please send us a DM so we can address your issue. -NW,Thu Oct 05 23:42:26 +0000 2017
263779.0,Phone on super saiyan LTE mode and webpage still loading 🤦🏾‍♂️. .@115714 do better,263778,"@178880 Hi there, this concerns us. Please send us a Direct Message, so that we can further assist you. -AA",Thu Oct 05 22:45:05 +0000 2017
265186.0,@116447 y'all's customers service is really lacking upgraded a phone yesterday and paid 10 dollars to have it over nighted and nothin,265185,"@179190 This is not the type of feedback we like to hear, Pls DM us your Sprint number. Team @116447",Thu Oct 12 12:24:22 +0000 2017
265188.0,@sprintcare @sprintcare Sure! But I’ll give @TMobileHelp one more chance to solve this 12.9” iPad Pro issue they’re having,265187,@179191 We are here if you change your mind visit (https://t.co/9ABiXqmY33) . -NE,Thu Oct 12 12:22:42 +0000 2017
265191.0,@115725 @ATT @115714 I am a loyal customer who pays his bills. If any one of you can give me a good deal I’m switching from @115911,265190,@179191 Please follow us in order to share information. -GM.,Thu Oct 12 04:05:43 +0000 2017
265196.0,"@sprintcare This has been a constant problem for the past 2 months.  Have done the touble shooting previously, only works briefly.",265195,"@179192 Hi! We would like to look into this. Please send us a Direct Message, so that we can further assist you. -DS",Thu Oct 12 12:19:06 +0000 2017
265198.0,"@115714 constant dropped calls, no service, always roaming, poor service, false claims.  Enough is enough",265197,@179192 Hey how long has this been happening? Have you tried any troubleshooting steps? -AM,Thu Oct 12 12:14:08 +0000 2017
265527.0,"Wher is @115714 @sprintcare in PR? They left the island too? No signal, No LTE No Calls, No Text, nothing",265525,@179254 This isn't the type of feedback we'd like to receive. We understand how frustrating service issues can be and we'd be glad to assist. -BC,Tue Oct 17 00:05:55 +0000 2017
265610.0,"I switched to @115714 to satisfy my teen daughter &amp; now at times, I get her texts 15-20 min late. Some nights I’m not sure of her safety! https://t.co/oLfC4JTYDK",265609,@179267 That isn't the feedback we like to hear.  There must be more to the story?  Is this happening all over or in one specific location? -MB,Tue Oct 17 00:00:07 +0000 2017
265751.0,@sprintcare I’ve called and called but no one has a resolution for this thief meanwhile I’ve purchased a phone I can’t use nor do I have it😡,265750,@179314 I apologize but we are unable to Direct Message you. For further assistance please DM us. -CD,Thu Oct 05 23:12:03 +0000 2017
265754.0,I’ve been with #Sprint for over 10 years they are charging me a lease purchase for 5 phones but I only have 4 lines on my account #Sprint 😡,265752,"@179314 Hello, Inez! This is concerning to us, can you send us a DM so we can further assist you? -CD",Thu Oct 05 23:03:10 +0000 2017
265757.0,@179316 @115714 Yo my shit been trippin lately,265755,"@179315 Is there anything I can do for you today, big or small? -JA",Thu Oct 05 23:02:44 +0000 2017
265756.0,@sprintcare Is there anyway I can get better service?,265758,@179315 Lets help. Please send us a DM and follow so we an help. -JT,Fri Oct 06 13:30:56 +0000 2017
265761.0,@116447 @115714 @115725 These shit sprint speeds justify paying more https://t.co/q3rY5EuNZN,265760,@179317 @116447 @115714 @115725 Thank you for giving us the opportunity to assist you today. Team @116447,Thu Oct 05 23:00:56 +0000 2017
266280.0,@115858 And fuck @115714 too with it’s trash service and it’s fake ass contracts. Shoulda never left @115911,266279,"@179432 Hi there! We'd like to look into this issue for you. Please send us a Direct Message, so that we can further assist you. -AA",Thu Oct 05 23:21:11 +0000 2017
266654.0,It's 2017 @115714 why can I not browse the internet or receive an email while on a call? Am I missing something?,266653,@179538 Your phone has a single-radio and does not have the capability to use data on the LTE network while on a voice call. -NW,Thu Oct 05 23:30:36 +0000 2017
266843.0,@118159 Cuando es la rifa?,266841,"@179587 ¡Buenas! Porfavor, siganos en @sprintcare y envienos un mensaje privado para mejor asistirle sobre nuestra rifa. - FM",Tue Oct 03 21:56:56 +0000 2017
267075.0,Siempre los mismo estas maquinas de pago @118159 k lata odio esta situacion https://t.co/C3LkUHGQsi,267073,"@179657 ¿Esta experimentando inconvenientes para hacer su pago? Por favor, envienos un Mensaje Directo nos gustaria asistirle. -EM",Thu Oct 05 23:53:28 +0000 2017
267077.0,2/2 @115714 Then they tell me I have to go get it fixed? It was supposed to be a new phone. It didn't even come with a manual. Way to go...,267076,@179658 Can you direct message me so that I can get some more information and pull up your account please? -MB,Thu Oct 05 23:46:59 +0000 2017
267077.0,2/2 @115714 Then they tell me I have to go get it fixed? It was supposed to be a new phone. It didn't even come with a manual. Way to go...,267078,@179658 This isn't the feedback we like to hear.  How do you know its refurbished?  I'm sorry for the problems you've had. -MB,Thu Oct 05 23:45:07 +0000 2017
267505.0,Y'all suck @115714 https://t.co/9Uk1NktPUy,267504,@179780 This is not the feedback we like to hear. Please send me a DM informing me on why you feel this way. -NW,Fri Oct 06 00:13:48 +0000 2017
267507.0,"@115714 im trying to pay my phone bill, but the “next” button is not working? Please help🙏 @sprintcare https://t.co/EdOY4gNQug",267506,"@179781 We'll love assisting you to make the payment. Please send us a Direct Message, so that we can further assist you. -EM",Fri Oct 06 00:10:26 +0000 2017
267509.0,Some days it actually hurts my head to think about how bad @115714 sucks as a phone service,267508,@179782 Can you please send me a DM along with your nearest cross street and ZIP code. -NW,Fri Oct 06 00:08:28 +0000 2017
267925.0,@sprintcare. Sucks in Michigan esp in 48197,267922,"@179890 Hi there! Are you referring that your data is running slow? Are you experiencing dropped calls? Please, let us know. -EF",Fri Oct 06 00:26:06 +0000 2017
267924.0,@sprintcare new phone old phone Iphone Andoid. Same ole Shit,267926,@179890 We're really sorry to hear that. Please send us a DM so we can further assist you. -EF,Fri Oct 06 00:30:10 +0000 2017
267927.0,"@sprintcare. Will anything get done? If not, I am wasting my time and loot",267928,@179890 We'd like to take a look at your coverage so we can determine if there is something affecting your service around your area. -EF,Fri Oct 06 00:44:59 +0000 2017
267930.0,@sprintcare I just need to sell you back the device I paid for and can't use. Only corporate store which is far &amp; always too busy. No time for that.,267929,"@179891 Hi there, You're an important part of our #SprintFamily. Please send us a private message, so we can further assist you. -G.C",Fri Oct 06 00:18:12 +0000 2017
267932.0,@115714 sucks. Can't even sign in to wait 45 min because I don't fit in the box w/ what I need. @ATT would never treat customers like this!,267931,@179891 I definitely want you to have the best service. What are you currently attempting to address? Allow me to assist you. -JJ https://t.co/rMApsV8PQY,Thu Oct 05 23:36:57 +0000 2017
268465.0,"that would be so great, if they ever let me leave... https://t.co/OfelwSYvr6",268464,"@179995 Oh no. Hey Yvette, would you please send us a DM so we can solve this issue? Thank you. Ange L",Fri Oct 06 00:41:37 +0000 2017
268469.0,@115714 customer service is just barely above @116136 #FUCKING #SUCKS,268466,@179996 This is not the feedback we like to hear. What issues are you having? -RL,Fri Oct 06 00:35:11 +0000 2017
268467.0,@sprintcare Plus I have requested multiple inquiries in the past and never received a credit,268470,@179996 Does the issue happen in one or multiple locations? -RL,Fri Oct 06 01:04:32 +0000 2017
268473.0,@sprintcare Multiple locations and I live alone so I would not know,268474,"@179996 Please send us a Direct Message, so that we can further assist you. -RL https://t.co/rMApsV8PQY",Fri Oct 06 01:10:53 +0000 2017
268467.0,@sprintcare Plus I have requested multiple inquiries in the past and never received a credit,268471,@179996 Is the issue impacting anyone else in your household or around you on the Sprint network? -RL,Fri Oct 06 01:04:27 +0000 2017
268467.0,@sprintcare Plus I have requested multiple inquiries in the past and never received a credit,268472,@179996 How long has the issue been happening? Where are you when the issue occurs? -RL,Fri Oct 06 01:04:15 +0000 2017
268481.0,@115714 Sprint sucks.,268478,@179997 This is not the feedback we like to hear. What issues are you having? -RL,Fri Oct 06 00:31:42 +0000 2017
268480.0,@sprintcare 2. I get 2 bars in the Lincoln Tunnel but only 1 at my house. I came from att. It's just not even close. I regret switching every day,268482,@179997 Allow us to take a better look into this matter. Please send us a DM and give us a follow in order to reply to it. - DB,Fri Oct 06 03:26:30 +0000 2017
268629.0,@115714 y’all have the worst service b 🤦🏽‍♂️,268627,@180041 Hello there! What seems to be the issue? How can we help? Please let us know. - YM -.,Tue Oct 03 05:26:43 +0000 2017
